team_1,team_2,count
LAL,PHI,0
LAL,PHX,-2
LAL,POR,0
LAL,SAC,0
LAL,SAS,0
LAL,OKC,0
LAL,TOR,0
LAL,UTA,0
LAL,MEM,0
LAL,WAS,0
LAL,DET,0
LAL,CHA,0
LAL,CLE,0
LAL,GSW,0
MIA,ATL,0
MIA,BOS,0
MIA,NOP,0
MIA,CHI,0
MIA,DAL,0
MIA,DEN,0
MIA,HOU,0
MIA,LAC,0
MIA,LAL,0
MIA,MIA,0
MIA,MIL,-4
MIA,MIN,0
MIA,BKN,0
MIA,NYK,0
MIA,ORL,0
MIA,IND,0
MIA,PHI,0
MIA,PHX,0
MIA,POR,0
MIA,SAC,0
MIA,SAS,0
MIA,OKC,0
MIA,TOR,0
MIA,UTA,0
MIA,MEM,0
MIA,WAS,0
MIA,DET,0
MIA,CHA,0
MIA,CLE,0
MIA,GSW,0
MIL,ATL,2
MIL,BOS,0
MIL,NOP,0
MIL,CHI,0
MIL,DAL,0
MIL,DEN,0
MIL,HOU,0
MIL,LAC,0
MIL,LAL,0
MIL,MIA,4
MIL,MIL,0
MIL,MIN,0
MIL,BKN,1
MIL,NYK,0
MIL,ORL,0
MIL,IND,0
MIL,PHI,0
MIL,PHX,2
MIL,POR,0
MIL,SAC,0
MIL,SAS,0
MIL,OKC,0
MIL,TOR,0
MIL,UTA,0
MIL,MEM,0
MIL,WAS,0
MIL,DET,0
MIL,CHA,0
MIL,CLE,0
MIL,GSW,0
MIN,ATL,0
MIN,BOS,0
MIN,NOP,0
MIN,CHI,0
MIN,DAL,0
MIN,DEN,0
MIN,HOU,0
MIN,LAC,0
MIN,LAL,0
MIN,MIA,0
MIN,MIL,0
MIN,MIN,0
MIN,BKN,0
MIN,NYK,0
MIN,ORL,0
MIN,IND,0
MIN,PHI,0
MIN,PHX,0
MIN,POR,0
MIN,SAC,0
MIN,SAS,0
MIN,OKC,0
MIN,TOR,0
MIN,UTA,0
MIN,MEM,0
MIN,WAS,0
MIN,DET,0
MIN,CHA,0
MIN,CLE,0
MIN,GSW,0
BKN,ATL,0
BKN,BOS,3
BKN,NOP,0
BKN,CHI,0
BKN,DAL,0
BKN,DEN,0
BKN,HOU,0
BKN,LAC,0
BKN,LAL,0
BKN,MIA,0
BKN,MIL,-1
BKN,MIN,0
BKN,BKN,0
BKN,NYK,0
BKN,ORL,0
BKN,IND,0
BKN,PHI,0
BKN,PHX,0
